,index
2016-08-31,794.6300048828124
2016-09-30,807.0330200195312
2016-10-31,819.4359741210938
2016-11-30,834.0609741210938
2016-12-31,845.2390136718751
2017-01-31,850.9859511152642
2017-02-28,868.5776690342083
2017-03-31,889.1993509394771
2017-04-30,912.8149756943795
2017-05-31,925.9115908346067
2017-06-30,936.9491372774642
2017-07-31,953.1795913098232
2017-08-31,966.5551608341937
2017-09-30,984.9008095210924
2017-10-31,999.8194240172102
2017-11-30,1013.5677704212916
2017-12-31,1045.4138060597
2018-01-31,1063.7854234730505
2018-02-28,1089.5187559850524
2018-03-31,1115.0250715658146
2018-04-30,1145.5659692748081
2018-05-31,1169.3407571918344
2018-06-30,1213.035233699078
2018-07-31,1250.6588921225798
2018-08-31,1299.3025052710195
2018-09-30,1384.2026490504034
2018-10-31,1458.83341806939
2018-11-30,1504.8357604274288
2018-12-31,1543.5073826183873
2019-01-31,1588.3654256108412
2019-02-28,1648.177266535251
2019-03-31,1725.3043840970213
2019-04-30,1783.9647331563199
2019-05-31,1839.3322242459096
2019-06-30,1889.3253734689888
2019-07-31,1930.8502047662298
2019-08-31,2007.1957474318867
2019-09-30,2125.3325102661283
2019-10-31,2195.3299558656067
2019-11-30,2288.731087904107
2019-12-31,2374.4144819813105
2020-01-31,2427.907545369406
2020-02-29,2476.7966048678577
2020-03-31,2559.607522719153
2020-04-30,2597.9139073380807
2020-05-31,2637.992866962555
2020-06-30,2697.1772699478556
2020-07-31,2749.3459282869107
2020-08-31,2823.581302503148
