date,index,mom,yoy,,,,,,
1987m12,0.00525724980980158,3392,174789,,,,,,
1988m1,0.00573505274951458,9088,178640,,,,,,
1988m2,0.00633301399648190,10426,189032,,,,,,
1988m3,0.00726741598919034,14754,206377,,,,,,
1988m4,0.00851988233625889,17234,247578,,,,,,
1988m5,0.00985858030617237,15713,286157,,,,,,
1988m6,0.01162984501570463,17967,321681,,,,,,
1988m7,0.01461258158087730,25647,381238,,,,,,
1988m8,0.01864846423268318,27619,439992,,,,,,
1988m9,0.02082967758178711,11696,440139,,,,,,
1988m10,0.02270272374153137,8992,392336,,,,,,
1988m11,0.02399901114404202,5710,371977,,,,,,
1988m12,0.02564163692295551,6845,387739,,,,,,
1989m1,0.02792887389659882,8920,386985,,,,,,
1989m2,0.03060768172144890,9592,383304,,,,,,
1989m3,0.03581262752413750,17005,392784,,,,,,
1989m4,0.04776336252689362,33370,460611,,,,,,
1989m5,0.08524264395236969,78469,764654,,,,,,
1989m6,0.18282191455364227,114472,1472006,,,,,,
1989m7,0.54231238365173340,196634,3611270,,,,,,
1989m8,0.74763911962509155,37861,3909119,,,,,,
1989m9,0.81758362054824829,9355,3825090,,,,,,
1989m10,0.86332970857620239,5595,3702758,,,,,,
1989m11,0.91961020231246948,6519,3731867,,,,,,
1989m12,1.28812515735626220,40073,4923568,,,,,,
1990m1,2.30838370323181150,79205,8165223,,,,,,
1990m2,3.72966432571411130,61570,12085387,,,,,,
1990m3,7.29245138168334960,95526,20262793,,,,,,
1990m4,8.12179374694824220,11373,16904234,,,,,,
1990m5,9.22696113586425780,13607,10724349,,,,,,
1990m6,10.50931262969970700,13898,5648388,,,,,,
1990m7,11.64698886871337900,10825,2047653,,,,,,
1990m8,13.43336868286132800,15338,1696772,,,,,,
1990m9,15.53936672210693400,15677,1800646,,,,,,
1990m10,16.73440742492675800,7690,1838356,,,,,,
1990m11,17.76869773864746100,6181,1832199,,,,,,
1990m12,18.59960937500000000,4676,1343929,,,,,,
1991m1,20.03153038024902300,7699,767773,,,,,,
1991m2,25.43812370300293000,26990,582049,,,,,,
1991m3,28.24707412719726600,11042,287347,,,,,,
1991m4,29.80364799499511700,5511,266959,,,,,,
1991m5,30.63949012756347700,2804,232065,,,,,,
1991m6,31.59658813476562500,3124,200653,,,,,,
1991m7,32.41526031494140600,2591,178315,,,,,,
1991m8,32.83694458007812500,1301,144443,,,,,,
1991m9,33.41699218750000000,1766,115047,,,,,,
1991m10,33.86839294433593800,1351,102388,,,,,,
1991m11,34.00011444091796900,389,91348,,,,,,
1991m12,34.22084808349609400,649,83987,,,,,,
1992m1,35.26206970214843700,3043,76033,,,,,,
1992m2,36.02162933349609400,2154,41605,,,,,,
1992m3,36.77794265747070300,2100,30201,,,,,,
1992m4,37.25118255615234400,1287,24989,,,,,,
1992m5,37.50190734863281300,673,22397,,,,,,
1992m6,37.79595184326171900,784,19620,,,,,,
1992m7,38.44937133789062500,1729,18615,,,,,,
1992m8,39.02481842041015600,1497,18844,,,,,,
1992m9,39.42823791503906200,1034,17989,,,,,,
1992m10,39.92736053466796900,1266,17890,,,,,,
1992m11,40.11140441894531300,461,17974,,,,,,
1992m12,40.22520065307617200,284,17546,,,,,,
1993m1,40.56002426147460900,832,15025,,,,,,
1993m2,40.85629272460937500,730,13422,,,,,,
1993m3,41.16347122192382800,752,11924,,,,,,
1993m4,41.59376525878906300,1045,11658,,,,,,
1993m5,42.12889099121093800,1287,12338,,,,,,
1993m6,42.43192672729492200,719,12266,,,,,,
1993m7,42.56843185424804700,322,10713,,,,,,
1993m8,42.57525253295898400,16,9098,,,,,,
1993m9,42.92610931396484400,824,8871,,,,,,
1993m10,43.16876602172851600,565,8118,,,,,,
1993m11,43.19344329833984400,57,7684,,,,,,
1993m12,43.18777465820312500,-13,7365,,,,,,
1994m1,43.23126220703125000,101,6586,,,,,,
1994m2,43.22973251342773400,-4,5809,,,,,,
1994m3,43.28998947143554700,139,5166,,,,,,
1994m4,43.39536666870117200,243,4331,,,,,,
1994m5,43.54577636718750000,347,3363,,,,,,
1994m6,43.71429443359375000,387,3022,,,,,,
1994m7,44.11788177490234400,923,3640,,,,,,
1994m8,44.20890426635742200,206,3837,,,,,,
1994m9,44.51147460937500000,684,3693,,,,,,
1994m10,44.65410995483398400,320,3441,,,,,,
1994m11,44.75506973266601600,226,3615,,,,,,
1994m12,44.85239791870117200,217,3854,,,,,,
1995m1,45.41124343872070300,1246,5043,,,,,,
1995m2,45.41000366210937500,-3,5043,,,,,,
1995m3,45.20598220825195300,-449,4426,,,,,,
1995m4,45.41272354125976600,457,4649,,,,,,
1995m5,45.42227172851562500,21,4309,,,,,,
1995m6,45.32872772216796900,-206,3693,,,,,,
1995m7,45.51263046264648400,406,3161,,,,,,
1995m8,45.40233612060546900,-242,2700,,,,,,
1995m9,45.47699356079101600,164,2169,,,,,,
1995m10,45.63160324096679700,340,2189,,,,,,
1995m11,45.52737426757812500,-228,1726,,,,,,
1995m12,45.57351684570312500,101,1608,,,,,,
1996m1,45.71014022827148400,300,658,,,,,,
1996m2,45.56159973144531300,-325,334,,,,,,
1996m3,45.31579589843750000,-539,243,,,,,,
1996m4,45.31649017333984400,2,-212,,,,,,
1996m5,45.27606964111328100,-89,-322,,,,,,
1996m6,45.27724456787109400,3,-114,,,,,,
1996m7,45.52273559570312500,542,22,,,,,,
1996m8,45.48747634887695300,-77,188,,,,,,
1996m9,45.57007217407226600,182,205,,,,,,
1996m10,45.79978942871093700,504,369,,,,,,
1996m11,45.72865295410156300,-155,442,,,,,,
1996m12,45.59827041625976600,-285,54,,,,,,
1997m1,45.81124114990234400,467,221,,,,,,
1997m2,45.98738479614257800,384,935,,,,,,
1997m3,45.76068878173828100,-493,982,,,,,,
1997m4,45.60944747924804700,-331,646,,,,,,
1997m5,45.57159805297851600,-83,653,,,,,,
1997m6,45.67536163330078100,228,879,,,,,,
1997m7,45.77686691284179700,222,558,,,,,,
1997m8,45.85219573974609400,165,802,,,,,,
1997m9,45.83023834228515600,-48,571,,,,,,
1997m10,45.75844192504882800,-157,-90,,,,,,
1997m11,45.67000961303710900,-193,-128,,,,,,
1997m12,45.74782180786132800,170,328,,,,,,
1998m1,46.03538513183593800,629,489,,,,,,
1998m2,46.19590377807617200,349,453,,,,,,
1998m3,46.13787078857421900,-126,824,,,,,,
1998m4,46.14307785034179700,11,1170,,,,,,
1998m5,46.10975646972656300,-72,1181,,,,,,
1998m6,46.19778060913085900,191,1144,,,,,,
1998m7,46.34216690063476600,313,1235,,,,,,
1998m8,46.35152435302734400,20,1089,,,,,,
1998m9,46.33719253540039100,-31,1106,,,,,,
1998m10,46.16766738891601600,-366,894,,,,,,
1998m11,46.05804824829101600,-237,850,,,,,,
1998m12,46.05180740356445300,-14,664,,,,,,
1999m1,46.26890182495117200,471,507,,,,,,
1999m2,46.19457244873046900,-161,-3,,,,,,
1999m3,45.84774017333984400,-751,-629,,,,,,
1999m4,45.80283737182617200,-98,-737,,,,,,
1999m5,45.57732391357421900,-492,-1155,,,,,,
1999m6,45.57455444335937500,-6,-1349,,,,,,
1999m7,45.65926742553710900,186,-1474,,,,,,
1999m8,45.48739242553710900,-376,-1864,,,,,,
1999m9,45.39677047729492200,-199,-2030,,,,,,
1999m10,45.38966751098632800,-16,-1685,,,,,,
1999m11,45.24619674682617200,-316,-1763,,,,,,
1999m12,45.21806335449218800,-62,-1810,,,,,,
2000m1,45.60025787353515600,845,-1445,,,,,,
2000m2,45.60212707519531300,4,-1282,,,,,,
2000m3,45.36118698120117200,-528,-1061,,,,,,
2000m4,45.31018447875976600,-112,-1076,,,,,,
2000m5,45.13406372070312500,-389,-973,,,,,,
2000m6,45.05061340332031300,-185,-1150,,,,,,
2000m7,45.24627304077148400,434,-905,,,,,,
2000m8,45.14892959594726600,-215,-744,,,,,,
2000m9,45.07959747314453100,-154,-699,,,,,,
2000m10,45.16038131713867200,179,-505,,,,,,
2000m11,44.93838500976562500,-492,-680,,,,,,
2000m12,44.88814544677734400,-112,-730,,,,,,
2001m1,44.92424774169921900,80,-1482,,,,,,
2001m2,44.82191467285156300,-228,-1711,,,,,,
2001m3,44.90731811523437500,191,-1001,,,,,,
2001m4,45.20749664306640600,668,-227,,,,,,
2001m5,45.23675537109375000,65,228,,,,,,
2001m6,44.91047286987304700,-721,-311,,,,,,
2001m7,44.76358413696289100,-327,-1067,,,,,,
2001m8,44.60348510742187500,-358,-1208,,,,,,
2001m9,44.56971740722656300,-76,-1131,,,,,,
2001m10,44.37308883666992200,-441,-1743,,,,,,
2001m11,44.22756195068359400,-328,-1582,,,,,,
2001m12,44.19393539428710900,-76,-1547,,,,,,
2002m1,45.20712661743164100,2293,630,,,,,,
2002m2,46.62684631347656300,3140,4027,,,,,,
2002m3,48.47116470336914100,3955,7936,,,,,,
2002m4,53.50666046142578100,10389,18358,,,,,,
2002m5,55.65267562866210900,4011,23025,,,,,,
2002m6,57.66843032836914100,3622,28408,,,,,,
2002m7,59.50727462768554700,3189,32937,,,,,,
2002m8,60.90091323852539100,2342,36538,,,,,,
2002m9,61.72354125976562500,1351,38488,,,,,,
2002m10,61.85845184326171900,219,39405,,,,,,
2002m11,62.17339324951171900,509,40576,,,,,,
2002m12,62.28981399536132800,187,40947,,,,,,
2003m1,63.11158752441406300,1319,39605,,,,,,
2003m2,63.46881103515625000,566,36121,,,,,,
2003m3,63.83931350708007800,584,31706,,,,,,
2003m4,63.87458419799804700,55,19377,,,,,,
2003m5,63.62960433959960900,-384,14333,,,,,,
2003m6,63.57509231567382800,-86,10242,,,,,,
2003m7,63.85742187500000000,444,7310,,,,,,
2003m8,63.87297058105468800,24,4880,,,,,,
2003m9,63.89828109741210900,40,3523,,,,,,
2003m10,64.27494049072265600,589,3906,,,,,,
2003m11,64.43346405029296900,247,3635,,,,,,
2003m12,64.57026672363281200,212,3661,,,,,,
2004m1,64.84169006347656200,420,2741,,,,,,
2004m2,64.90692138671875000,101,2266,,,,,,
2004m3,65.29201507568359400,593,2276,,,,,,
2004m4,65.85222625732421900,858,3096,,,,,,
2004m5,66.33335876464843800,731,4249,,,,,,
2004m6,66.70879364013671900,566,4929,,,,,,
2004m7,67.01624298095703100,461,4947,,,,,,
2004m8,67.24642944335937500,343,5282,,,,,,
2004m9,67.66963958740234400,629,5902,,,,,,
2004m10,67.93746948242187500,396,5698,,,,,,
2004m11,67.93898773193359400,2,5441,,,,,,
2004m12,68.50696563720703100,836,6097,,,,,,
2005m1,69.52488708496093700,1486,7223,,,,,,
2005m2,70.18255615234375000,946,8128,,,,,,
2005m3,71.26741790771484400,1546,9152,,,,,,
2005m4,71.61686706542968700,490,8754,,,,,,
2005m5,72.04709625244140600,601,8614,,,,,,
2005m6,72.70693969726562500,916,8992,,,,,,
2005m7,73.43703460693359400,1004,9581,,,,,,
2005m8,73.75785827636718800,437,9683,,,,,,
2005m9,74.61565399169921900,1163,10265,,,,,,
2005m10,75.19870758056640600,781,10688,,,,,,
2005m11,76.10590362548828100,1206,12021,,,,,,
2005m12,76.95317840576171900,1113,12329,,,,,,
2006m1,77.93498229980468800,1276,12097,,,,,,
2006m2,78.24385833740234400,396,11486,,,,,,
2006m3,79.18698120117187500,1205,11112,,,,,,
2006m4,79.95708465576171900,973,11646,,,,,,
2006m5,80.33128356933593800,468,11498,,,,,,
2006m6,80.72026824951171900,484,11021,,,,,,
2006m7,81.21837615966796900,617,10596,,,,,,
2006m8,81.67524719238281200,563,10734,,,,,,
2006m9,82.40980529785156300,899,10446,,,,,,
2006m10,83.11515808105468800,856,10527,,,,,,
2006m11,83.70332336425781300,708,9983,,,,,,
2006m12,84.52462005615234400,981,9839,,,,,,
2007m1,85.46733093261718800,1115,9665,,,,,,
2007m2,86.03161621093750000,660,9953,,,,,,
2007m3,86.92785644531250000,1042,9775,,,,,,
2007m4,88.89956665039062500,2268,11184,,,,,,
2007m5,90.75177001953125000,2083,12972,,,,,,
2007m6,93.16164398193359400,2655,15413,,,,,,
2007m7,95.53832244873046900,2551,17631,,,,,,
2007m8,98.71164703369140600,3322,20859,,,,,,
2007m9,100.68998718261719000,2004,22182,,,,,,
2007m10,102.13059997558594000,1431,22878,,,,,,
2007m11,101.71900177001953000,-403,21523,,,,,,
2007m12,103.15599822998047000,1413,22043,,,,,,
2008m1,104.43900299072266000,1244,22198,,,,,,
2008m2,106.94300079345703000,2398,24307,,,,,,
2008m3,109.98899841308594000,2848,26529,,,,,,
2008m4,111.73799896240234000,1590,25690,,,,,,
2008m5,113.86299896240234000,1902,25466,,,,,,
2008m6,115.83499908447266000,1732,24338,,,,,,
2008m7,119.55699920654297000,3213,25140,,,,,,
2008m8,121.23000335693359000,1399,22812,,,,,,
2008m9,123.31700134277344000,1722,22472,,,,,,
2008m10,125.83899688720703000,2045,23214,,,,,,
2008m11,126.68699645996094000,674,24546,,,,,,
2008m12,127.29299926757812000,478,23399,,,,,,
2009m1,128.40199279785156000,871,22944,,,,,,
2009m2,127.00900268554687000,-1085,18763,,,,,,
2009m3,129.91200256347656000,2286,18114,,,,,,
2009m4,131.97999572753906000,1592,18116,,,,,,
2009m5,133.66200256347656000,1274,17388,,,,,,
2009m6,134.83599853515625000,878,16404,,,,,,
2009m7,136.40100097656250000,1161,14089,,,,,,
2009m8,141.45199584960937000,3703,16681,,,,,,
2009m9,143.19200134277344000,1230,16117,,,,,,
2009m10,144.67199707031250000,1034,14966,,,,,,
2009m11,146.79699707031250000,1469,15874,,,,,,
2009m12,148.40600585937500000,1096,16586,,,,,,
2010m1,150.35600280761719000,1314,17098,,,,,,
2010m2,153.54699707031250000,2122,20895,,,,,,
2010m3,156.13800048828125000,1687,20188,,,,,,
2010m4,161.51800537109375000,3446,22381,,,,,,
2010m5,164.35600280761719000,1757,22964,,,,,,
2010m6,168.84599304199219000,2732,25223,,,,,,
2010m7,173.04499816894531000,2487,26865,,,,,,
2010m8,176.77400207519531000,2155,24971,,,,,,
2010m9,178.96699523925781000,1241,24984,,,,,,
2010m10,181.51300048828125000,1423,25465,,,,,,
2010m11,184.94799804687500000,1892,25989,,,,,,
2010m12,186.91600036621094000,1064,25949,,,,,,
2011m1,189.69099426269531000,1485,26161,,,,,,
2011m2,192.91299438476562000,1699,25638,,,,,,
2011m3,197.63000488281250000,2445,26574,,,,,,
2011m4,202.29299926757813000,2359,25245,,,,,,
2011m5,206.11700439453125000,1890,25409,,,,,,
2011m6,209.71899414062500000,1748,24207,,,,,,
2011m7,215.40100097656250000,2709,24477,,,,,,
2011m8,219.30499267578125000,1812,24060,,,,,,
2011m9,222.46800231933594000,1442,24307,,,,,,
2011m10,224.56300354003906000,942,23717,,,,,,
2011m11,229.11999511718750000,2029,23883,,,,,,
2011m12,232.42399597167969000,1442,24347,,,,,,
2012m1,236.77600097656250000,1872,24822,,,,,,
2012m2,238.84100341796875000,872,23808,,,,,,
2012m3,247.86099243164062000,3777,25417,,,,,,
2012m4,254.61900329589844000,2727,25866,,,,,,
2012m5,259.21701049804687000,1806,25762,,,,,,
2012m6,263.66299438476562000,1715,25722,,,,,,
2012m7,270.65399169921875000,2651,25651,,,,,,
2012m8,278.05200195312500000,2733,26788,,,,,,
2012m9,282.74301147460937000,1687,27094,,,,,,
2012m10,285.90899658203125000,1120,27318,,,,,,
2012m11,288.71200561523438000,980,26009,,,,,,
2012m12,292.00900268554687000,1142,25636,,,,,,
2013m1,298.01098632812500000,2055,25862,,,,,,
2013m2,297.64401245117187000,-123,24620,,,,,,
2013m3,298.84298706054687000,403,20569,,,,,,
2013m4,300.93798828125000000,701,18191,,,,,,
2013m5,306.48800659179687000,1844,18236,,,,,,
2013m6,318.97299194335937000,4074,20978,,,,,,
2013m7,326.12200927734375000,2241,20494,,,,,,
2013m8,330.94900512695312000,1480,19024,,,,,,
2013m9,336.23800659179687000,1598,18920,,,,,,
2013m10,340.64401245117187000,1310,19144,,,,,,
2013m11,350.53100585937500000,2902,21412,,,,,,
2013m12,362.96200561523437000,3546,24298,,,,,,
2014m1,382.56900024414062000,5402,28374,,,,,,
2014m2,405.23800659179687000,5925,36149,,,,,,
2014m3,417.07299804687500000,2921,39563,,,,,,
2014m4,424.45700073242187000,1770,41045,,,,,,
2014m5,433.84698486328125000,2212,41554,,,,,,
2014m6,440.41299438476562000,1513,38072,,,,,,
2014m7,449.72601318359375000,2115,37901,,,,,,
2014m8,460.89199829101562000,2483,39264,,,,,,
2014m9,471.65499877929687000,2335,40274,,,,,,
2014m10,483.26400756835937000,2461,41868,,,,,,
2014m11,491.53298950195312000,1711,40225,,,,,,
2014m12,499.36700439453125000,1594,37581,,,,,,
2015m1,511.03100585937500000,2336,33579,,,,,,
2015m2,516.35198974609375000,1041,27419,,,,,,
2015m3,527.86499023437500000,2230,26564,,,,,,
2015m4,538.36901855468750000,1990,26837,,,,,,
2015m5,547.59600830078125000,1714,26219,,,,,,
2015m6,559.90399169921875000,2248,27132,,,,,,
2015m7,572.32098388671875000,2218,27260,,,,,,
2015m8,584.32501220703125000,2097,26781,,,,,,
2015m9,594.37597656250000000,1720,26019,,,,,,
2015m10,605.29901123046875000,1838,25252,,,,,,
2015m11,617.57299804687500000,2028,25642,,,,,,
2015m12,638.88397216796875000,3451,27939,,,,,,
2016m1,679.16601562500000000,6305,32901,,,,,,
2016m2,695.47198486328125000,2401,34690,,,,,,
2016m3,715.01300048828125000,2810,35454,,,,,,
2016m4,734.60400390625000000,2740,36450,,,,,,
2016m5,752.58197021484375000,2447,37434,,,,,,
2016m6,764.83697509765625000,1628,36601,,,,,,
2016m7,770.59899902343750000,753,34645,,,,,,
2016m8,794.63000488281250000,3118,35991,,,,,,
2016m9,807.03302001953125000,1561,35778,,,,,,
2016m10,819.43597412109375000,1537,35377,,,,,,
2016m11,834.06097412109375000,1785,35055,,,,,,
2016m12,845.23901367187500000,1340,32299,,,,100,,845.2390136719
2017m1,870.12597656250000000,2944,28117,,1.3,2.9444,101.6,1.5859,858.6436591897
2017m2,876.89898681640625000,778,26087,,2.5,0.7784,103.6859,2.0672,876.3936784768
2017m3,892.99700927734375000,1836,24892,,2.4,1.8358,106.1476,2.3742,897.2009272764
2017m4,910.70898437500000000,1983,23973,,2.6,1.9834,108.9667,2.6558,921.0290603108
2017m5,925.78997802734375000,1656,23015,,1.3,1.6560,110.53,1.4347,934.2426818115
2017m6,939.70001220703125000,1503,22863,,1.4,1.5025,111.8477,1.1922,945.3803962947
2017m7,954.93200683593750000,1621,23921,,1.7,1.6209,113.785,1.7321,961.7552117065
2017m8,973.33801269531250000,1927,22489,,1.5,1.9275,115.3819,1.4034,975.2528335159
2017m9,985.34997558593750000,1234,22095,,2.0,1.2341,117.5719,1.8980,993.7635679153
2017m10,1.00708898925781e+03,2206,22900,,1.3,2.2062,119.3528,1.5147,1008.8164295098
2017m11,1.01741497802734e+03,1025,21983,,1.2,1.0253,120.994,1.3751,1022.6884922022
2017m12,1.03093896484375e+03,1329,21970,,3.4,1.3292,124.795,3.1415,1054.8160271118
2018m1,1.05906994628906e+03,2729,21715,,1.6,2.7287,126.988,1.7573,1073.3521186816
2018m2,1.06984802246094e+03,1018,22004,,2.6,1.0177,130.06,2.4191,1099.3178611816
2018m3,1.09076403808594e+03,1955,22146,,2.5,1.9550,133.1,2.3374,1125.0131271973
2018m4,1.11202099609375e+03,1949,22105,,2.6,1.9488,136.75,2.7423,1155.8643511963
2018m5,1.14877404785156e+03,3305,24086,,1.9,3.3051,139.58,2.0695,1179.7846152832
2018m6,1.18788696289063e+03,3405,26411,,3.9,3.4048,144.8,3.7398,1223.9060917969
2018m7,1.23078198242188e+03,3611,28887,,2.8,3.6110,149.29,3.1008,1261.8573235108
2018m8,1.27339599609375e+03,3462,30828,,4.1,3.4624,155.1,3.8918,1310.9657102051
2018m9,1.42490197753906e+03,11898,44609,,6.6,11.8978,165.24,6.5377,1396.6729461914
2018m10,1.48721301269531e+03,4373,47674,,5.1,4.3730,174.14,5.3861,1471.8992184082
2018m11,1.49286206054688e+03,380,46730.8908152091,46731,2.9,0.3798,179.63,3.1526,1518.3028402588
2018m12,1557.3528826904,432.0,51061.5987752935,51062,2.8,4.3199,184.25,2.5720,1557.3528826904
2019m1,1602.6576938233,290.9,51326.8976651536,51327,2.8,2.9091,189.61,2.9091,1602.6576938233
2019m2,1663.0077593994,376.6,55443.3643363705,55443,3.8,3.7656,196.75,3.7656,1663.0077593994
2019m3,1740.8542725586,468.1,59599.5294833358,59600,4.8,4.6811,205.96,4.6811,1740.8542725586
2019m4,1800.7817186279,344.2,61937.7444269149,61938,3.2,3.4424,213.05,3.4424,1800.7817186279
2019m5,1855.8913023193,306.0,61554.0763468872,61554,3.0,3.0603,219.57,3.0603,1855.8913023193
2019m6,1906.3267142651,271.8,60480.4812089393,60480,2.6,2.7176,225.537,2.7176,1906.3267142651
2019m7,,,,,,,,,
2019m8,,,,,,,,,
2019m9,,,,,,,,,
2019m10,,,,,,,,,
2019m11,,,,,,,,,
2019m12,,,,,,,,,
