Q,Region,CBA,CBT
2019-09-30,Cuyo,6150.111251619979,16140.693081101388
2019-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2019-09-30,Noreste,6140.8665921384845,14174.984050649698
2019-09-30,Noroeste,5985.345187523013,13694.94487823484
2019-09-30,Pampeana,6837.050703291003,16847.7848856848
2019-09-30,Patagónica,7088.929189493426,19831.61588979393
2019-12-31,Cuyo,6150.111251619979,16140.693081101388
2019-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2019-12-31,Noreste,6140.8665921384845,14174.984050649698
2019-12-31,Noroeste,5985.345187523013,13694.94487823484
2019-12-31,Pampeana,6837.050703291003,16847.7848856848
2019-12-31,Patagónica,7088.929189493426,19831.61588979393
2020-03-31,Cuyo,6150.111251619979,16140.693081101388
2020-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-03-31,Noreste,6140.8665921384845,14174.984050649698
2020-03-31,Noroeste,5985.345187523013,13694.94487823484
2020-03-31,Pampeana,6837.050703291003,16847.7848856848
2020-03-31,Patagónica,7088.929189493426,19831.61588979393
2020-06-30,Cuyo,6150.111251619979,16140.693081101388
2020-06-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-06-30,Noreste,6140.8665921384845,14174.984050649698
2020-06-30,Noroeste,5985.345187523013,13694.94487823484
2020-06-30,Pampeana,6837.050703291003,16847.7848856848
2020-06-30,Patagónica,7088.929189493426,19831.61588979393
2020-09-30,Cuyo,6150.111251619979,16140.693081101388
2020-09-30,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-09-30,Noreste,6140.8665921384845,14174.984050649698
2020-09-30,Noroeste,5985.345187523013,13694.94487823484
2020-09-30,Pampeana,6837.050703291003,16847.7848856848
2020-09-30,Patagónica,7088.929189493426,19831.61588979393
2020-12-31,Cuyo,6150.111251619979,16140.693081101388
2020-12-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2020-12-31,Noreste,6140.8665921384845,14174.984050649698
2020-12-31,Noroeste,5985.345187523013,13694.94487823484
2020-12-31,Pampeana,6837.050703291003,16847.7848856848
2020-12-31,Patagónica,7088.929189493426,19831.61588979393
2021-03-31,Cuyo,6150.111251619979,16140.693081101388
2021-03-31,Gran Buenos Aires,6886.283197748141,16971.379762876542
2021-03-31,Noreste,6140.8665921384845,14174.984050649698
2021-03-31,Noroeste,5985.345187523013,13694.94487823484
2021-03-31,Pampeana,6837.050703291003,16847.7848856848
2021-03-31,Patagónica,7088.929189493427,19831.61588979393
